TAAK_TAAKID,TAAK_OMSCHRIJVING,AUFNR,VARIANTID
9659_ASAP,Inzichtelijk maken kosten,101000219778,33
9659_ASAP,Inzichtelijk maken kosten,101000219801,33
9659_ASAP,Inzichtelijk maken kosten,101000219807,33
9659_ASAP,Inzichtelijk maken kosten,101000219808,33
9659_ASAP,Inzichtelijk maken kosten,101000219873,34
9659_ASAP,Inzichtelijk maken kosten,101000219902,39
9659_ASAP,Inzichtelijk maken kosten,101000219944,34
9659_ASAP,Inzichtelijk maken kosten,101000219956,32
9659_ASAP,Inzichtelijk maken kosten,101000219975,33
9659_ASAP,Inzichtelijk maken kosten,101000219977,33
9659_ASAP,Inzichtelijk maken kosten,101000220029,34
9659_ASAP,Inzichtelijk maken kosten,101000220042,32
9659_ASAP,Inzichtelijk maken kosten,101000220050,33
9659_ASAP,Inzichtelijk maken kosten,101000220053,32
9673_AS02,Inzichtelijk maken kosten,101000018071,42
9673_AS02,Inzichtelijk maken kosten,101000018074,42
9673_AS02,Inzichtelijk maken kosten,101000018600,42
9673_AS02,Inzichtelijk maken kosten,101000019300,42
9673_AS02,Inzichtelijk maken kosten,101000019417,42
9673_AS02,Inzichtelijk maken kosten,101000019790,42
9673_AS02,Inzichtelijk maken kosten,101000020513,42
9673_AS02,Inzichtelijk maken kosten,101000021857,42
9673_AS02,Inzichtelijk maken kosten,101000022743,42
9673_AS02,Inzichtelijk maken kosten,101000024912,42
9673_AS02,Inzichtelijk maken kosten,101000026217,42
9673_AS02,Inzichtelijk maken kosten,101000026745,42
9673_AS02,Inzichtelijk maken kosten,101000027444,42
9673_AS02,Inzichtelijk maken kosten,101000027522,42
9673_AS02,Inzichtelijk maken kosten,101000027632,42
9673_AS02,Inzichtelijk maken kosten,101000027807,42
9673_AS02,Inzichtelijk maken kosten,101000027968,42
9673_AS02,Inzichtelijk maken kosten,101000028173,42
9673_AS02,Inzichtelijk maken kosten,101000028381,42
9673_AS02,Inzichtelijk maken kosten,101000028386,42
9673_AS02,Inzichtelijk maken kosten,101000028688,42
9673_AS02,Inzichtelijk maken kosten,101000028753,42
9673_AS02,Inzichtelijk maken kosten,101000028857,42
9673_AS02,Inzichtelijk maken kosten,101000029402,42
9673_AS02,Inzichtelijk maken kosten,101000029413,42
9673_AS02,Inzichtelijk maken kosten,101000029899,42
9673_AS02,Inzichtelijk maken kosten,101000031059,42
9673_AS02,Inzichtelijk maken kosten,101000031228,42
9673_AS02,Inzichtelijk maken kosten,101000031443,42
9673_AS02,Inzichtelijk maken kosten,101000031997,42
9673_AS02,Inzichtelijk maken kosten,101000032214,42
9673_AS02,Inzichtelijk maken kosten,101000032416,42
9673_AS02,Inzichtelijk maken kosten,101000033090,42
9673_AS02,Inzichtelijk maken kosten,101000033305,42
9673_AS02,Inzichtelijk maken kosten,101000033431,42
9673_AS02,Inzichtelijk maken kosten,101000033523,42
9673_AS02,Inzichtelijk maken kosten,101000033753,42
9673_AS02,Inzichtelijk maken kosten,101000033828,42
9673_AS02,Inzichtelijk maken kosten,101000034685,42
9673_AS02,Inzichtelijk maken kosten,101000034709,42
9673_AS02,Inzichtelijk maken kosten,101000035094,42
9673_AS02,Inzichtelijk maken kosten,101000035113,42
9673_AS02,Inzichtelijk maken kosten,101000035114,42
9673_AS02,Inzichtelijk maken kosten,101000035134,42
9673_AS02,Inzichtelijk maken kosten,101000035140,42
9673_AS02,Inzichtelijk maken kosten,101000035223,42
9673_AS02,Inzichtelijk maken kosten,101000035359,42
9673_AS02,Inzichtelijk maken kosten,101000035695,42
9673_AS02,Inzichtelijk maken kosten,101000035848,42
9673_AS02,Inzichtelijk maken kosten,101000035911,42
9673_AS02,Inzichtelijk maken kosten,101000036514,42
9673_AS02,Inzichtelijk maken kosten,101000036531,42
9673_AS02,Inzichtelijk maken kosten,101000036758,42
9673_AS02,Inzichtelijk maken kosten,101000036843,42
9673_AS02,Inzichtelijk maken kosten,101000037050,42
9673_AS02,Inzichtelijk maken kosten,101000039293,42
9673_AS02,Inzichtelijk maken kosten,101000041765,42
9673_AS02,Inzichtelijk maken kosten,101000042002,42
9673_AS02,Inzichtelijk maken kosten,101000042554,42
9673_AS02,Inzichtelijk maken kosten,101000042574,42
9673_AS02,Inzichtelijk maken kosten,101000042632,42
9673_AS02,Inzichtelijk maken kosten,101000042760,42
9673_AS02,Inzichtelijk maken kosten,101000042761,42
9673_AS02,Inzichtelijk maken kosten,101000042826,42
9673_AS02,Inzichtelijk maken kosten,101000043196,42
9673_AS02,Inzichtelijk maken kosten,101000043311,42
9673_AS02,Inzichtelijk maken kosten,101000043698,42
9673_AS02,Inzichtelijk maken kosten,101000044281,42
9673_AS02,Inzichtelijk maken kosten,101000044402,42
9673_AS02,Inzichtelijk maken kosten,101000044421,42
9673_AS02,Inzichtelijk maken kosten,101000044450,42
9673_AS02,Inzichtelijk maken kosten,101000044592,42
9673_AS02,Inzichtelijk maken kosten,101000045015,42
9673_AS02,Inzichtelijk maken kosten,101000045438,42
9673_AS02,Inzichtelijk maken kosten,101000045516,42
9673_AS02,Inzichtelijk maken kosten,101000046166,42
9673_AS02,Inzichtelijk maken kosten,101000046167,42
9673_AS02,Inzichtelijk maken kosten,101000046502,42
9673_AS02,Inzichtelijk maken kosten,101000046537,42
9673_AS02,Inzichtelijk maken kosten,101000046625,42
9673_AS02,Inzichtelijk maken kosten,101000046747,42
9673_AS02,Inzichtelijk maken kosten,101000046959,42
9673_AS02,Inzichtelijk maken kosten,101000047072,42
9673_AS02,Inzichtelijk maken kosten,101000047250,42
9673_AS02,Inzichtelijk maken kosten,101000047543,42
9673_AS02,Inzichtelijk maken kosten,101000047652,42
9673_AS02,Inzichtelijk maken kosten,101000047747,42
9673_AS02,Inzichtelijk maken kosten,101000047801,42
9673_AS02,Inzichtelijk maken kosten,101000047866,42
9673_AS02,Inzichtelijk maken kosten,101000048163,42
9673_AS02,Inzichtelijk maken kosten,101000048170,42
9673_AS02,Inzichtelijk maken kosten,101000048389,42
9673_AS02,Inzichtelijk maken kosten,101000048513,42
9673_AS02,Inzichtelijk maken kosten,101000048757,42
9673_AS02,Inzichtelijk maken kosten,101000048832,42
9673_AS02,Inzichtelijk maken kosten,101000048839,42
9673_AS02,Inzichtelijk maken kosten,101000049082,42
9673_AS02,Inzichtelijk maken kosten,101000049197,42
9673_AS02,Inzichtelijk maken kosten,101000049267,42
9673_AS02,Inzichtelijk maken kosten,101000049284,42
9673_AS02,Inzichtelijk maken kosten,101000049287,42
9673_AS02,Inzichtelijk maken kosten,101000049312,42
9673_AS02,Inzichtelijk maken kosten,101000049387,42
9673_AS02,Inzichtelijk maken kosten,101000049428,42
9673_AS02,Inzichtelijk maken kosten,101000050097,42
9673_AS02,Inzichtelijk maken kosten,101000050154,42
9673_AS02,Inzichtelijk maken kosten,101000050373,42
9673_AS02,Inzichtelijk maken kosten,101000050471,42
9673_AS02,Inzichtelijk maken kosten,101000050540,42
9673_AS02,Inzichtelijk maken kosten,101000050859,42
9673_AS02,Inzichtelijk maken kosten,101000050903,42
9673_AS02,Inzichtelijk maken kosten,101000051081,42
9673_AS02,Inzichtelijk maken kosten,101000051318,42
9673_AS02,Inzichtelijk maken kosten,101000051483,42
9673_AS02,Inzichtelijk maken kosten,101000051637,42
9673_AS02,Inzichtelijk maken kosten,101000051750,42
9673_AS02,Inzichtelijk maken kosten,101000051887,42
9673_AS02,Inzichtelijk maken kosten,101000051907,42
9673_AS02,Inzichtelijk maken kosten,101000051972,42
9673_AS02,Inzichtelijk maken kosten,101000052341,42
9673_AS02,Inzichtelijk maken kosten,101000052564,42
9673_AS02,Inzichtelijk maken kosten,101000052819,42
9673_AS02,Inzichtelijk maken kosten,101000052824,42
9673_AS02,Inzichtelijk maken kosten,101000053081,42
9673_AS02,Inzichtelijk maken kosten,101000053086,42
9673_AS02,Inzichtelijk maken kosten,101000053101,42
9673_AS02,Inzichtelijk maken kosten,101000053163,42
9673_AS02,Inzichtelijk maken kosten,101000053167,42
9673_AS02,Inzichtelijk maken kosten,101000053238,42
9673_AS02,Inzichtelijk maken kosten,101000053242,42
9673_AS02,Inzichtelijk maken kosten,101000053248,42
9673_AS02,Inzichtelijk maken kosten,101000053760,42
9673_AS02,Inzichtelijk maken kosten,101000053841,42
9673_AS02,Inzichtelijk maken kosten,101000054022,42
9673_AS02,Inzichtelijk maken kosten,101000054027,42
9673_AS02,Inzichtelijk maken kosten,101000054104,42
9673_AS02,Inzichtelijk maken kosten,101000054109,42
9673_AS02,Inzichtelijk maken kosten,101000054115,42
9673_AS02,Inzichtelijk maken kosten,101000054247,42
9673_AS02,Inzichtelijk maken kosten,101000054342,42
9673_AS02,Inzichtelijk maken kosten,101000054345,42
9673_AS02,Inzichtelijk maken kosten,101000054377,42
9673_AS02,Inzichtelijk maken kosten,101000054524,42
9673_AS02,Inzichtelijk maken kosten,101000054527,42
9673_AS02,Inzichtelijk maken kosten,101000054830,42
9673_AS02,Inzichtelijk maken kosten,101000055050,42
9673_AS02,Inzichtelijk maken kosten,101000055152,42
9673_AS02,Inzichtelijk maken kosten,101000055813,42
9673_AS02,Inzichtelijk maken kosten,101000055948,42
9673_AS02,Inzichtelijk maken kosten,101000056126,42
9673_AS02,Inzichtelijk maken kosten,101000057170,42
9673_AS02,Inzichtelijk maken kosten,101000057356,42
9673_AS02,Inzichtelijk maken kosten,101000057368,42
9673_AS02,Inzichtelijk maken kosten,101000057370,42
9673_AS02,Inzichtelijk maken kosten,101000057377,42
9673_AS02,Inzichtelijk maken kosten,101000057558,42
9673_AS02,Inzichtelijk maken kosten,101000057619,42
9673_AS02,Inzichtelijk maken kosten,101000057648,42
9673_AS02,Inzichtelijk maken kosten,101000058185,42
9673_AS02,Inzichtelijk maken kosten,101000058235,42
9673_AS02,Inzichtelijk maken kosten,101000058506,42
9673_AS02,Inzichtelijk maken kosten,101000058550,42
9673_AS02,Inzichtelijk maken kosten,101000058608,42
9673_AS02,Inzichtelijk maken kosten,101000059279,42
9673_AS02,Inzichtelijk maken kosten,101000059432,42
9673_AS02,Inzichtelijk maken kosten,101000059434,42
9673_AS02,Inzichtelijk maken kosten,101000059540,42
9673_AS02,Inzichtelijk maken kosten,101000059665,42
9673_AS02,Inzichtelijk maken kosten,101000059669,42
9673_AS02,Inzichtelijk maken kosten,101000059816,42
9673_AS02,Inzichtelijk maken kosten,101000059880,42
9673_AS02,Inzichtelijk maken kosten,101000060175,42
9673_AS02,Inzichtelijk maken kosten,101000060241,42
9673_AS02,Inzichtelijk maken kosten,101000060270,42
9673_AS02,Inzichtelijk maken kosten,101000060326,42
9673_AS02,Inzichtelijk maken kosten,101000060527,42
9673_AS02,Inzichtelijk maken kosten,101000060572,42
9673_AS02,Inzichtelijk maken kosten,101000060573,42
9673_AS02,Inzichtelijk maken kosten,101000060652,42
9673_AS02,Inzichtelijk maken kosten,101000060674,42
9673_AS02,Inzichtelijk maken kosten,101000060776,42
9673_AS02,Inzichtelijk maken kosten,101000060827,42
9673_AS02,Inzichtelijk maken kosten,101000060844,42
9673_AS02,Inzichtelijk maken kosten,101000061285,42
9673_AS02,Inzichtelijk maken kosten,101000061437,42
9673_AS02,Inzichtelijk maken kosten,101000061508,42
9673_AS02,Inzichtelijk maken kosten,101000061535,42
9673_AS02,Inzichtelijk maken kosten,101000061645,42
9673_AS02,Inzichtelijk maken kosten,101000061853,42
9673_AS02,Inzichtelijk maken kosten,101000062035,42
9673_AS02,Inzichtelijk maken kosten,101000062153,42
9673_AS02,Inzichtelijk maken kosten,101000062249,42
9673_AS02,Inzichtelijk maken kosten,101000062462,42
9673_AS02,Inzichtelijk maken kosten,101000062711,42
9673_AS02,Inzichtelijk maken kosten,101000062960,42
9673_AS02,Inzichtelijk maken kosten,101000062978,42
9673_AS02,Inzichtelijk maken kosten,101000063004,42
9673_AS02,Inzichtelijk maken kosten,101000063930,42
9673_AS02,Inzichtelijk maken kosten,101000064077,42
9673_AS02,Inzichtelijk maken kosten,101000064250,42
9673_AS02,Inzichtelijk maken kosten,101000064376,42
9673_AS02,Inzichtelijk maken kosten,101000064464,42
9673_AS02,Inzichtelijk maken kosten,101000064554,42
9673_AS02,Inzichtelijk maken kosten,101000064713,42
9673_AS02,Inzichtelijk maken kosten,101000064730,42
9673_AS02,Inzichtelijk maken kosten,101000064848,42
9673_AS02,Inzichtelijk maken kosten,101000064981,42
9673_AS02,Inzichtelijk maken kosten,101000065058,42
9673_AS02,Inzichtelijk maken kosten,101000065101,42
9673_AS02,Inzichtelijk maken kosten,101000065132,42
9673_AS02,Inzichtelijk maken kosten,101000065157,42
9673_AS02,Inzichtelijk maken kosten,101000065327,42
9673_AS02,Inzichtelijk maken kosten,101000065366,42
9673_AS02,Inzichtelijk maken kosten,101000065411,42
9673_AS02,Inzichtelijk maken kosten,101000065416,42
9673_AS02,Inzichtelijk maken kosten,101000065439,42
9673_AS02,Inzichtelijk maken kosten,101000065471,42
9673_AS02,Inzichtelijk maken kosten,101000065480,42
9673_AS02,Inzichtelijk maken kosten,101000065824,42
9673_AS02,Inzichtelijk maken kosten,101000067862,42
9673_AS02,Inzichtelijk maken kosten,101000067886,42
9673_AS02,Inzichtelijk maken kosten,101000067931,42
9673_AS02,Inzichtelijk maken kosten,101000067977,42
9673_AS02,Inzichtelijk maken kosten,101000068004,42
9673_AS02,Inzichtelijk maken kosten,101000068023,42
9673_AS02,Inzichtelijk maken kosten,101000068118,42
9673_AS02,Inzichtelijk maken kosten,101000068125,42
9673_AS02,Inzichtelijk maken kosten,101000068179,42
9673_AS02,Inzichtelijk maken kosten,101000068186,42
9673_AS02,Inzichtelijk maken kosten,101000068212,42
9673_AS02,Inzichtelijk maken kosten,101000068214,42
9673_AS02,Inzichtelijk maken kosten,101000068218,42
9673_AS02,Inzichtelijk maken kosten,101000068222,42
9673_AS02,Inzichtelijk maken kosten,101000068226,42
9673_AS02,Inzichtelijk maken kosten,101000068230,42
9673_AS02,Inzichtelijk maken kosten,101000068236,42
9673_AS02,Inzichtelijk maken kosten,101000068276,42
9673_AS02,Inzichtelijk maken kosten,101000068374,42
9673_AS02,Inzichtelijk maken kosten,101000068562,42
9673_AS02,Inzichtelijk maken kosten,101000068666,42
9673_AS02,Inzichtelijk maken kosten,101000068674,42
9673_AS02,Inzichtelijk maken kosten,101000068729,42
9673_AS02,Inzichtelijk maken kosten,101000068742,42
9673_AS02,Inzichtelijk maken kosten,101000068809,42
9673_AS02,Inzichtelijk maken kosten,101000068847,42
9673_AS02,Inzichtelijk maken kosten,101000069155,42
9673_AS02,Inzichtelijk maken kosten,101000069188,42
9673_AS02,Inzichtelijk maken kosten,101000069250,42
9673_AS02,Inzichtelijk maken kosten,101000069253,42
9673_AS02,Inzichtelijk maken kosten,101000069260,42
9673_AS02,Inzichtelijk maken kosten,101000069266,42
9673_AS02,Inzichtelijk maken kosten,101000069416,42
9673_AS02,Inzichtelijk maken kosten,101000069450,42
9673_AS02,Inzichtelijk maken kosten,101000069453,42
9673_AS02,Inzichtelijk maken kosten,101000069502,42
9673_AS02,Inzichtelijk maken kosten,101000069511,42
9673_AS02,Inzichtelijk maken kosten,101000069704,42
9673_AS02,Inzichtelijk maken kosten,101000069732,42
9673_AS02,Inzichtelijk maken kosten,101000069747,42
9673_AS02,Inzichtelijk maken kosten,101000069760,42
9673_AS02,Inzichtelijk maken kosten,101000069941,42
9673_AS02,Inzichtelijk maken kosten,101000070362,42
9673_AS02,Inzichtelijk maken kosten,101000070370,42
9673_AS02,Inzichtelijk maken kosten,101000070391,42
9673_AS02,Inzichtelijk maken kosten,101000070415,42
9673_AS02,Inzichtelijk maken kosten,101000070418,42
9673_AS02,Inzichtelijk maken kosten,101000070488,42
9673_AS02,Inzichtelijk maken kosten,101000070503,42
9673_AS02,Inzichtelijk maken kosten,101000070523,42
9673_AS02,Inzichtelijk maken kosten,101000070539,42
9673_AS02,Inzichtelijk maken kosten,101000070568,42
9673_AS02,Inzichtelijk maken kosten,101000070586,42
9673_AS02,Inzichtelijk maken kosten,101000070600,42
9673_AS02,Inzichtelijk maken kosten,101000070644,42
9673_AS02,Inzichtelijk maken kosten,101000070646,42
9673_AS02,Inzichtelijk maken kosten,101000070648,42
9673_AS02,Inzichtelijk maken kosten,101000070737,42
9673_AS02,Inzichtelijk maken kosten,101000070746,42
9673_AS02,Inzichtelijk maken kosten,101000070804,42
9673_AS02,Inzichtelijk maken kosten,101000070835,42
9673_AS02,Inzichtelijk maken kosten,101000070836,42
9673_AS02,Inzichtelijk maken kosten,101000070849,42
9673_AS02,Inzichtelijk maken kosten,101000070883,42
9673_AS02,Inzichtelijk maken kosten,101000070884,42
9673_AS02,Inzichtelijk maken kosten,101000071026,42
9673_AS02,Inzichtelijk maken kosten,101000071029,42
9673_AS02,Inzichtelijk maken kosten,101000071176,42
9673_AS02,Inzichtelijk maken kosten,101000071182,42
9673_AS02,Inzichtelijk maken kosten,101000071189,42
9673_AS02,Inzichtelijk maken kosten,101000071197,42
9673_AS02,Inzichtelijk maken kosten,101000071313,42
9673_AS02,Inzichtelijk maken kosten,101000071327,42
9673_AS02,Inzichtelijk maken kosten,101000071652,42
9673_AS02,Inzichtelijk maken kosten,101000071713,42
9673_AS02,Inzichtelijk maken kosten,101000071814,42
9673_AS02,Inzichtelijk maken kosten,101000071827,42
9673_AS02,Inzichtelijk maken kosten,101000071862,42
9673_AS02,Inzichtelijk maken kosten,101000071875,42
9673_AS02,Inzichtelijk maken kosten,101000072053,42
9673_AS02,Inzichtelijk maken kosten,101000072065,42
9673_AS02,Inzichtelijk maken kosten,101000072100,42
9673_AS02,Inzichtelijk maken kosten,101000072194,42
9673_AS02,Inzichtelijk maken kosten,101000072195,42
9673_AS02,Inzichtelijk maken kosten,101000072196,42
9673_AS02,Inzichtelijk maken kosten,101000072199,42
9673_AS02,Inzichtelijk maken kosten,101000072287,42
9673_AS02,Inzichtelijk maken kosten,101000072308,42
9673_AS02,Inzichtelijk maken kosten,101000072338,42
9673_AS02,Inzichtelijk maken kosten,101000072374,42
9673_AS02,Inzichtelijk maken kosten,101000072387,42
9673_AS02,Inzichtelijk maken kosten,101000072404,42
9673_AS02,Inzichtelijk maken kosten,101000072409,42
9673_AS02,Inzichtelijk maken kosten,101000072411,42
9673_AS02,Inzichtelijk maken kosten,101000072450,42
9673_AS02,Inzichtelijk maken kosten,101000072458,42
9673_AS02,Inzichtelijk maken kosten,101000072460,42
9673_AS02,Inzichtelijk maken kosten,101000072466,42
9673_AS02,Inzichtelijk maken kosten,101000072950,42
9673_AS02,Inzichtelijk maken kosten,101000072962,42
9673_AS02,Inzichtelijk maken kosten,101000073121,42
9673_AS02,Inzichtelijk maken kosten,101000073171,42
9673_AS02,Inzichtelijk maken kosten,101000073176,42
9673_AS02,Inzichtelijk maken kosten,101000073216,42
9673_AS02,Inzichtelijk maken kosten,101000073240,42
9673_AS02,Inzichtelijk maken kosten,101000073305,42
9673_AS02,Inzichtelijk maken kosten,101000073310,42
9673_AS02,Inzichtelijk maken kosten,101000073324,42
9673_AS02,Inzichtelijk maken kosten,101000073489,42
9673_AS02,Inzichtelijk maken kosten,101000073530,42
9673_AS02,Inzichtelijk maken kosten,101000073887,42
9673_AS02,Inzichtelijk maken kosten,101000073952,42
9673_AS02,Inzichtelijk maken kosten,101000073956,42
9673_AS02,Inzichtelijk maken kosten,101000074229,42
9673_AS02,Inzichtelijk maken kosten,101000074288,42
9673_AS02,Inzichtelijk maken kosten,101000074372,42
9673_AS02,Inzichtelijk maken kosten,101000074589,42
9673_AS02,Inzichtelijk maken kosten,101000074708,42
9673_AS02,Inzichtelijk maken kosten,101000074899,42
9673_AS02,Inzichtelijk maken kosten,101000074943,42
9673_AS02,Inzichtelijk maken kosten,101000075070,42
9673_AS02,Inzichtelijk maken kosten,101000075170,42
9673_AS02,Inzichtelijk maken kosten,101000075243,42
9673_AS02,Inzichtelijk maken kosten,101000075583,42
9673_AS02,Inzichtelijk maken kosten,101000075939,42
9673_AS02,Inzichtelijk maken kosten,101000076586,42
9673_AS02,Inzichtelijk maken kosten,101000076668,42
9673_AS02,Inzichtelijk maken kosten,101000076682,42
9673_AS02,Inzichtelijk maken kosten,101000076939,42
9673_AS02,Inzichtelijk maken kosten,101000076966,42
9673_AS02,Inzichtelijk maken kosten,101000076975,42
9673_AS02,Inzichtelijk maken kosten,101000077094,42
9673_AS02,Inzichtelijk maken kosten,101000077131,42
9673_AS02,Inzichtelijk maken kosten,101000077184,42
9673_AS02,Inzichtelijk maken kosten,101000077283,42
9673_AS02,Inzichtelijk maken kosten,101000077828,42
9673_AS02,Inzichtelijk maken kosten,101000077839,42
9673_AS02,Inzichtelijk maken kosten,101000077854,42
9673_AS02,Inzichtelijk maken kosten,101000078896,42
9673_AS02,Inzichtelijk maken kosten,101000078911,42
9673_AS02,Inzichtelijk maken kosten,101000078994,42
9673_AS02,Inzichtelijk maken kosten,101000079009,42
9673_AS02,Inzichtelijk maken kosten,101000079632,42
9673_AS02,Inzichtelijk maken kosten,101000079691,42
9673_AS02,Inzichtelijk maken kosten,101000079713,42
9673_AS02,Inzichtelijk maken kosten,101000079714,42
9673_AS02,Inzichtelijk maken kosten,101000079716,42
9673_AS02,Inzichtelijk maken kosten,101000079729,42
9673_AS02,Inzichtelijk maken kosten,101000079763,42
9673_AS02,Inzichtelijk maken kosten,101000079802,42
9673_AS02,Inzichtelijk maken kosten,101000080091,42
9673_AS02,Inzichtelijk maken kosten,101000080112,42
