PROJECTID;VALUE;ASSIGNEE;IS_DERIVED;POST_CODE1;PRODUCT;AUGRU;DISCIPLINE;ZZBESTURINGSTYPE;VESTIGING
000031011554;PD116883;501844;;3161 VA;;K15;E;PROJECT;S01
000031010600;PD092612;501844;;3225 AC;;K15;E;PROJECT;S01
000031013761;PD149763;501844;;3061 PH;;K15;E;PROJECT;S03
000031010670;PD093878;501844;;3068 TZ;;K15;E;PROJECT;S03
000031010816;PD097791;501844;;2719 SR;;K15;E;PROJECT;S03
000031010554;PD091630;501844;;3055 XJ;;K15;E;PROJECT;S03
000031013858;PD152704;501844;;3119 RE;;K15;E;PROJECT;S03
000031011366;PD112259;501844;;3065 PG;;K15;E;PROJECT;S03
000031015892;PD179473;501844;;2742 BM;;K15;E;PROJECT;S05
000031006668;PD015912;501844;;2523 EL;;K15;E;PROJECT;S03
000031010492;PD090807;501844;;2496 SG;;K15;E;PROJECT;S03
000031007476;PD029223;501844;;2518 EM;;K15;E;PROJECT;S03
000031015911;PD180216;501844;;3079 TW;;K15;E;PROJECT;S01
000031015913;PD180266;501844;;2988 BN;;K15;E;PROJECT;S01
000031015937;PD180831;501844;;3069 SB;;K15;E;PROJECT;S03
000031015951;PD181083;501844;;3124 AD;;K15;E;PROJECT;S03
000031015984;PD181085;501844;;2984 XG;;K15;E;PROJECT;S01
000031015952;PD181093;501844;;3072 TS;;K15;E;PROJECT;S01
000031015985;PD181098;501844;;3181 ZM;;K15;E;PROJECT;S01
000031015966;PD181139;501844;;2411 LZ;;K15;E;PROJECT;S05
000031015958;PD181292;501844;;3755 EZ;;K15;E;PROJECT;S05
000031015995;PD181446;501844;;3641 SZ;;K15;E;PROJECT;S05
000031015973;PD181449;501844;;3641 SZ;;K15;E;PROJECT;S05
000031015996;PD181546;501844;;2587 EC;;K15;E;PROJECT;S03
000031016005;PD181886;501844;;2983 TS;;K15;E;PROJECT;S01
000031016025;PD181892;501844;;3081 GB;;K15;E;PROJECT;S01
000031016033;PD182390;501844;;2574 XV;;K15;E;PROJECT;S03
000031016086;PD183372;501844;;3941 MS;;K15;E;PROJECT;S05
000031010067;PD080573;501844;;3207 PC;;K15;E;PROJECT;S01
000031016118;PD183810;501844;;2264 VT;;K15;E;PROJECT;S03
000031016162;PD183869;501844;;2274 JK;;K15;E;PROJECT;S03
000031016126;PD183882;501844;;3144 PK;;K15;E;PROJECT;S03
000031016132;PD184027;501844;;3194 VR;;K15;E;PROJECT;S01
000031016171;PD184116;501844;;2904 LL;;K15;E;PROJECT;S03
000031016221;PD184998;501844;;3073 NA;;K15;E;PROJECT;S01
000031016194;PD185000;501844;;3231 KD;;K15;E;PROJECT;S01
000031016289;PD185498;501844;;3077 TS;;K15;E;PROJECT;S01
000031016368;PD186342;501844;;3262 LE;;K15;E;PROJECT;S01
000031016394;PD186475;501844;;2586 RM;;K15;E;PROJECT;S03
000031016464;PD186848;501844;;3224 XC;;K15;E;PROJECT;S01
000031016467;PD186999;501844;;2596 EP;;K15;E;PROJECT;S03
000031016486;PD188105;501844;;3401 CZ;;K15;E;PROJECT;S05
000031016498;PD188254;501844;;2548 HB;;K15;E;PROJECT;S03
000031016609;PD188774;501844;;3085 AR;;K15;E;PROJECT;S01
000031016641;PD188775;501844;;2991 CG;;K15;E;PROJECT;S01
000031016648;PD188933;501844;;3741 RS;;K15;E;PROJECT;S05
000031016649;PD188982;501844;;3084 NS;;K15;E;PROJECT;S01
000031016658;PD189426;501844;;3087 EK;;K15;E;PROJECT;S01
000031016682;PD189728;501844;;3079 JM;;K15;E;PROJECT;S01
000031016671;PD189730;501844;;3081 NJ;;K15;E;PROJECT;S01
000031016672;PD189731;501844;;3075 EL;;K15;E;PROJECT;S01
000031016706;PD189786;501844;;2581 AH;;K15;E;PROJECT;S03
000031016714;PD190146;501844;;3069 ZN;;K15;E;PROJECT;S03
000031006266;PD012444;501844;;2542 AA;;K15;E;PROJECT;S03
000031012776;PD138083;501844;;3544 KS;;K15;E;PROJECT;S05
000031009931;PD078816;501844;;3161 XC;;K15;E;PROJECT;S01
000031016727;PD190369;501844;;3083 BD;;K15;E;PROJECT;S01
000031016752;PD190488;501844;;2805 KJ;;K15;E;PROJECT;S05
000031016753;PD190519;501844;;2984 XG;;K15;E;PROJECT;S01
000031016730;PD190534;501844;;3176 VD;;K15;E;PROJECT;S01
000031016772;PD190592;501844;;3075 HL;;K15;E;PROJECT;S01
000031016923;PD192566;501844;;3632 XB;;K15;E;PROJECT;S05
000031017042;PD193917;501844;;3068 AV;;K15;E;PROJECT;S03
000031013462;PD145585;501844;;3453 JJ;;K15;E;PROJECT;S05
000031011180;PD107192;501844;;3833 VK;;K15;E;PROJECT;S05
000031013910;PD153123;501844;;3332 EW;;K15;E;PROJECT;S01
000031017066;PD194516;501844;;3195 BT;;K15;E;PROJECT;S01
000031011161;PD106648;501844;;3344 GT;;K15;E;PROJECT;S01
000031010053;PD080068;501844;;3223 GD;;K15;E;PROJECT;S01
000031017153;PD195167;501844;;2564 BE;;K15;E;PROJECT;S03
000031010664;PD093723;501844;;3571 EA;;K15;E;PROJECT;S05
101000172260;PD193546;501844;;2516 BP;elektrisch_vervoer_projecten;KA1;E;PROJECT;S03
000031013320;PD143262;501844;;3171 PR;;K15;E;PROJECT;S01
000031014540;PD161338;501844;;3511 RC;;K15;E;PROJECT;S05
000031014700;PD163243;501844;;3027 JT;;K15;E;PROJECT;S03
000031012573;PD135369;501844;;3053 PL;;K15;E;PROJECT;S03
000031012240;PD129136;501844;;2909 PC;;K15;E;PROJECT;S03
000031012128;PD126291;501844;;2901 KA;;K15;E;PROJECT;S03
000031011911;PD123151;501844;;3066 VM;;K15;E;PROJECT;S03
000031011910;PD123128;501844;;3146 CD;;K15;E;PROJECT;S03
000031011767;PD120186;501844;;3067 TG;;K15;E;PROJECT;S03
000031011750;PD120215;501844;;3117 EJ;;K15;E;PROJECT;S03
000031011136;PD106362;501844;;3042 RP;;K15;E;PROJECT;S03
000031010637;PD093646;501844;;3014 ED;;K15;E;PROJECT;S03
000031010635;PD093616;501844;;3067 LA;;K15;E;PROJECT;S03
000031014898;PD165769;501844;;3817 HH;;K15;E;PROJECT;S05
000031014899;PD165781;501844;;3314 NP;;K15;E;PROJECT;S01
000031010995;PD102391;501844;;3761 BJ;;K15;E;PROJECT;S05
000031011687;PD118432;501844;;2515 BC;;K15;E;PROJECT;S03
000031014680;PD163230;501844;;3453 VZ;;K15;E;PROJECT;S05
000031014929;PD166090;501844;;3563 WE;;K15;E;PROJECT;S05
000031014712;PD163823;501844;;3342 AC;;K15;E;PROJECT;S01
000031014828;PD164362;501844;;3522 HD;;K15;E;PROJECT;S05
000031014681;PD163270;501844;;3452 EV;;K15;E;PROJECT;S05
000031010176;PD083073;501844;;3994 PZ;;K15;E;PROJECT;S05
000031011863;PD122313;501844;;2811 BT;;K15;E;PROJECT;S05
000031014947;PD166098;501844;;3901 EG;;K15;E;PROJECT;S05
000031011674;PD118407;501844;;3906 NC;;K15;E;PROJECT;S05
101000129977;PD150931;501844;;3144 CB;elektrisch_vervoer_projecten;KA1;E;PROJECT;S03
000031015502;PD173172;501844;;3317 HL;;K15;E;PROJECT;S01
000031013634;PD147999;501844;;2712 BD;;K15;E;PROJECT;S03
000031015533;PD173962;501844;;3334 AG;;K15;E;PROJECT;S01
000031010565;PD091903;501844;;2584 TZ;;K15;E;PROJECT;S03
000031011675;PD118408;501844;;3076 XH;;K15;E;PROJECT;S01
000031014443;PD160488;501844;;2551 XG;;K15;E;PROJECT;S03
000031015169;PD169490;501844;;3176 XA;;K15;E;PROJECT;S01
000031013493;PD146141;501844;;3171 PP;;K15;E;PROJECT;S01
101000153977;PD175255;501844;;2264 EK;grootverbruik_projecten;KA1;E;PROJECT;S03
101000149104;PD170047;501844;;2491 BH;elektrisch_vervoer_proces_oranje;KA1;E;PROCES;S03
000031015705;PD176367;501844;;3816 AJ;;K15;E;PROJECT;S05
000031010536;PD091438;501844;;2547 VA;;K15;E;PROJECT;S03
000031011757;PD120621;501844;;3572 KA;;K15;E;PROJECT;S05
000031011032;PD103692;501844;;2625 EW;;K15;E;PROJECT;S03
000031011138;PD106415;501844;;2625 KJ;;K15;E;PROJECT;S03
000031011134;PD105744;501844;;2498 ED;;K15;E;PROJECT;S03
000031011410;PD113178;501844;;2565 TV;;K15;E;PROJECT;S03
000031011805;PD120889;501844;;2593 RS;;K15;E;PROJECT;S03
000031011195;PD108165;501844;;2543 BG;;K15;E;PROJECT;S03
000031011159;PD107069;501844;;2582 AG;;K15;E;PROJECT;S03
000031011158;PD107059;501844;;3171 EA;;K15;E;PROJECT;S01
000031011186;PD107520;501844;;2993 GA;;K15;E;PROJECT;S01
000031011403;PD113005;501844;;3118 BK;;K15;E;PROJECT;S03
000031010787;PD096392;501844;;2903 LV;;K15;E;PROJECT;S03
000031011322;PD110545;501844;;3059 PN;;K15;E;PROJECT;S03
000031011119;PD106466;501844;;3021 JT;;K15;E;PROJECT;S03
000031011378;PD112992;501844;;3056 AK;;K15;E;PROJECT;S03
000031011210;PD108452;501844;;2909 LK;;K15;E;PROJECT;S03
000031010993;PD102158;501844;;3037 VS;;K15;E;PROJECT;S03
000031011109;PD105272;501844;;2651 LX;;K15;E;PROJECT;S03
000031015919;PD180564;501844;;3562 GG;;K15;E;PROJECT;S05
000031009932;PD078822;501844;;3071 LG;;K15;E;PROJECT;S01
000031016007;PD182030;501844;;4132 AB;;K15;E;PROJECT;S01
000031016010;PD182137;501844;;3901 KK;;K15;E;PROJECT;S05
000031014375;PD159424;501844;;3161 AA;;K15;E;PROJECT;S01
000031016153;PD184722;501844;;3741 MR;;K15;E;PROJECT;S05
000031016325;PD185379;501844;;3572 LX;;K15;E;PROJECT;S05
000031016362;PD186113;501844;;3453 JN;;K15;E;PROJECT;S05
000031016350;PD186157;501844;;3355 RP;;K15;E;PROJECT;S01
000031016606;PD188634;501844;;3555 EZ;;K15;E;PROJECT;S05
000031016613;PD188868;501844;;3331 XC;;K15;E;PROJECT;S01
000031016947;PD192714;501844;;3451 WE;;K15;E;PROJECT;S05
000031016953;PD192848;501844;;3901 HC;;K15;E;PROJECT;S05
000031016994;PD193730;501844;;3762 AW;;K15;E;PROJECT;S05
000031017067;PD194519;501844;;3281 CH;;K15;E;PROJECT;S01
000031014441;PD160318;501844;;2911 BR;;K15;E;PROJECT;S05
000031017107;PD194914;501844;;3075 VD;;K15;E;PROJECT;S01
000031017129;PD195034;501844;;3052 HK;;K15;E;PROJECT;S03
000031017131;PD195060;501844;;2613 TR;;K15;E;PROJECT;S03
000031017132;PD195271;501844;;2645 AS;;K15;E;PROJECT;S03
000031017187;PD195557;501844;;3481 HK;;K15;E;PROJECT;S05
000031017225;PD195938;501844;;3162 PD;;K15;E;PROJECT;S01
000031017302;PD196942;501844;;3261 LE;;K15;E;PROJECT;S01
000031017310;PD197395;501844;;3223 HG;;K15;E;PROJECT;S01
101000173241;PD194666;604265;;2411 NG;elektrisch_vervoer_projecten;KA1;E;PROJECT;S05
101000173363;PD194737;604265;;3451 HH;elektrisch_vervoer_projecten;KA1;E;PROJECT;S05
101000033729;PD050606;763770;;9161 BV;VERPLAATS;KA1;G;PROCES;S05
000031015246;PD170219;763770;;9257 RM;;N03;G;PROJECT;S05
101000140989;PD162049;763841;;3061 CR;COR;KA1;E;PROCES;S03
101000153362;PD174508;763841;;3025 GG;COR;KA1;E;PROCES;S03
101000153356;PD174497;763841;;3026 AN;COR;KA1;E;PROCES;S03
101000153343;PD174480;763841;;3025 TW;COR;KA1;E;PROCES;S03
101000153322;PD174430;763841;;3026 AK;COR;KA1;E;PROCES;S03
101000153323;PD174431;763841;;3026 AL;COR;KA1;E;PROCES;S03
101000153875;PD175067;763841;;3027 AX;COR;KA1;E;PROCES;S03
101000154619;PD175819;763841;;3022 HP;cor_oranje;KA1;E;PROCES;S03
101000160567;PD181864;763841;;3014 HH;cor_oranje;KA1;E;PROCES;S03
101000160569;PD181869;763841;;3014 NL;cor_oranje;KA1;E;PROCES;S03
101000160779;PD181883;763841;;3016 BB;cor_groen;KA1;E;PROCES;S03
101000160587;PD181890;763841;;3016 CJ;cor_groen;KA1;E;PROCES;S03
101000160926;PD182061;763841;;3012 KP;cor_groen;KA1;E;PROCES;S03
101000160846;PD182064;763841;;3012 BH;cor_oranje;KA1;E;PROCES;S03
101000160849;PD182081;763841;;3012 BT;cor_groen;KA1;E;PROCES;S03
101000160940;PD182090;763841;;3012 KR;cor_groen;KA1;E;PROCES;S03
101000160857;PD182107;763841;;3083 SJ;cor_oranje;KA1;E;PROCES;S01
101000160859;PD182110;763841;;3011 CH;cor_groen;KA1;E;PROCES;S03
101000160686;PD181918;763841;;3016 BC;cor_oranje;KA1;E;PROCES;S03
101000160928;PD182063;763841;;3011 BH;cor_oranje;KA1;E;PROCES;S03
101000160864;PD182130;763841;;3067 TR;cor_groen;KA1;E;PROCES;S03
101000160861;PD182116;763841;;3067 MD;cor_oranje;KA1;E;PROCES;S03
101000152414;PD173535;763841;;3026 GH;COR;KA1;E;PROCES;S03
101000152413;PD173531;763841;;3026 GB;COR;KA1;E;PROCES;S03
101000164814;PD185746;763841;;3083 AT;cor_oranje;KA1;E;PROCES;S01
101000165029;PD185748;763841;;3072 DB;cor_oranje;KA1;E;PROCES;S01
101000164817;PD185751;763841;;3077 ME;cor_groen;KA1;E;PROCES;S01
101000164928;PD185753;763841;;3071 AS;cor_groen;KA1;E;PROCES;S01
101000164929;PD185754;763841;;3071 AT;cor_oranje;KA1;E;PROCES;S01
101000164930;PD185755;763841;;3071 AL;cor_groen;KA1;E;PROCES;S01
101000164931;PD185760;763841;;3071 AL;cor_groen;KA1;E;PROCES;S01
101000164933;PD185763;763841;;3071 JW;cor_groen;KA1;E;PROCES;S01
101000164936;PD185772;763841;;3071 AR;cor_groen;KA1;E;PROCES;S01
101000164825;PD185774;763841;;3071 AR;cor_groen;KA1;E;PROCES;S01
101000165035;PD185776;763841;;3071 AR;cor_groen;KA1;E;PROCES;S01
101000166654;PD187567;763841;;3072 JN;cor_groen;KA1;E;PROCES;S01
101000166819;PD187568;763841;;3072 KP;cor_oranje;KA1;E;PROCES;S01
101000166735;PD187569;763841;;3073 GL;cor_oranje;KA1;E;PROCES;S01
101000166820;PD187571;763841;;3073 GS;cor_oranje;KA1;E;PROCES;S01
101000166822;PD187575;763841;;3073 HG;cor_oranje;KA1;E;PROCES;S01
101000166656;PD187576;763841;;3073 HD;cor_groen;KA1;E;PROCES;S01
101000166738;PD187577;763841;;3073 JX;cor_groen;KA1;E;PROCES;S01
101000166658;PD187579;763841;;3072 ES;cor_oranje;KA1;E;PROCES;S01
101000166739;PD187580;763841;;3072 AB;cor_groen;KA1;E;PROCES;S01
101000164820;PD185762;763841;;3071 ZG;cor_groen;KA1;E;PROCES;S01
101000166740;PD187581;763841;;3072 EX;cor_oranje;KA1;E;PROCES;S01
101000166659;PD187582;763841;;3074 BW;cor_groen;KA1;E;PROCES;S01
101000166660;PD187583;763841;;3074 BN;cor_groen;KA1;E;PROCES;S01
101000166741;PD187584;763841;;3074 CC;cor_groen;KA1;E;PROCES;S01
101000166742;PD187585;763841;;3074 LL;cor_groen;KA1;E;PROCES;S01
101000166661;PD187586;763841;;3074 WT;cor_groen;KA1;E;PROCES;S01
101000166662;PD187588;763841;;3074 HN;cor_groen;KA1;E;PROCES;S01
101000166664;PD187590;763841;;3073 AA;cor_groen;KA1;E;PROCES;S01
101000166823;PD187591;763841;;3074 AA;cor_groen;KA1;E;PROCES;S01
101000166665;PD187592;763841;;3073 AE;cor_groen;KA1;E;PROCES;S01
101000166666;PD187593;763841;;3073 AH;cor_groen;KA1;E;PROCES;S01
101000166669;PD187597;763841;;3073 AJ;cor_groen;KA1;E;PROCES;S01
101000166670;PD187598;763841;;3074 AE;cor_groen;KA1;E;PROCES;S01
101000128230;PD149140;763841;;3036 HE;COR;KA1;E;PROCES;S03
101000134627;PD155498;763841;;3032 AD;COR;KA1;E;PROCES;S03
101000137524;PD158312;763841;;3037 CM;COR;KA1;E;PROCES;S03
101000137349;PD158163;763841;;3439 WS;cor_oranje;KA1;E;PROCES;S05
101000136351;PD157443;763841;;3451 GA;cor_oranje;KA1;E;PROCES;S05
101000139657;PD160730;763841;;3903 LK;cor_groen;KA1;E;PROCES;S05
101000139809;PD160789;763841;;3526 KS;cor_oranje;KA1;E;PROCES;S05
101000139811;PD160792;763841;;3526 XZ;cor_groen;KA1;E;PROCES;S05
101000136506;PD157552;763841;;3971 MK;cor_oranje;KA1;E;PROCES;S05
101000141594;PD162499;763841;;2805 XE;cor_groen;KA1;E;PROCES;S05
101000129688;PD150751;763841;;3544 AD;COR;KA1;E;PROCES;S05
101000118971;PD139408;763841;;3971 GX;COR;KA1;E;PROCES;S05
101000087802;PD107538;763841;;3818 AA;COR;KA1;E;PROCES;S05
101000089669;PD109579;763841;;3552 HK;COR;KA1;E;PROCES;S05
101000089729;PD109601;763841;;3552 HH;COR;KA1;E;PROCES;S05
101000089720;PD109587;763841;;3552 EZ;COR;KA1;E;PROCES;S05
101000089675;PD109595;763841;;3552 HJ;COR;KA1;E;PROCES;S05
101000126620;PD147543;763841;;3511 AX;COR;KA1;E;PROCES;S05
101000093609;PD113429;763841;;3431 BB;COR;KA1;E;PROCES;S05
101000093511;PD113430;763841;;3431 BD;COR;KA1;E;PROCES;S05
101000093509;PD113419;763841;;3431 BT;COR;KA1;E;PROCES;S05
101000093608;PD113426;763841;;3431 SG;COR;KA1;E;PROCES;S05
101000093505;PD113413;763841;;3437 SX;COR;KA1;E;PROCES;S05
101000093399;PD113409;763841;;3436 GV;COR;KA1;E;PROCES;S05
101000093506;PD113418;763841;;3431 BT;COR;KA1;E;PROCES;S05
101000093604;PD113417;763841;;3437 PS;COR;KA1;E;PROCES;S05
101000090506;PD110411;763841;;3436 TL;COR;KA1;E;PROCES;S05
101000091249;PD111174;763841;;2805 AN;COR;KA1;E;PROCES;S05
101000141598;PD162505;763841;;2802 JJ;cor_groen;KA1;E;PROCES;S05
101000141700;PD162509;763841;;2806 EA;cor_oranje;KA1;E;PROCES;S05
101000141613;PD162513;763841;;2806 EG;cor_groen;KA1;E;PROCES;S05
101000141615;PD162516;763841;;2801 LL;cor_groen;KA1;E;PROCES;S05
101000141616;PD162517;763841;;2801 SH;cor_oranje;KA1;E;PROCES;S05
101000141618;PD162519;763841;;2802 AL;cor_groen;KA1;E;PROCES;S05
101000141703;PD162521;763841;;2807 JX;cor_groen;KA1;E;PROCES;S05
101000141619;PD162523;763841;;2807 ES;cor_groen;KA1;E;PROCES;S05
101000141620;PD162524;763841;;2807 HV;cor_groen;KA1;E;PROCES;S05
101000141622;PD162527;763841;;2805 AX;cor_oranje;KA1;E;PROCES;S05
101000141624;PD162529;763841;;2807 RZ;cor_groen;KA1;E;PROCES;S05
101000118608;PD138868;763841;;2809 NJ;COR;KA1;E;PROCES;S05
101000101159;PD121143;763841;;2805 KB;COR;KA1;E;PROCES;S05
101000108445;PD128584;763841;;3755 AT;COR;KA1;E;PROCES;S05
101000112856;PD133037;763841;;3421 GV;COR;KA1;E;PROCES;S05
101000112757;PD133035;763841;;3421 GS;COR;KA1;E;PROCES;S05
101000100953;PD120920;763841;;3621 ZA;COR;KA1;E;PROCES;S05
101000118968;PD139400;763841;;3711 AA;COR;KA1;E;PROCES;S05
101000052821;PD071523;763841;;3425 EM;COR;KA1;E;PROCES;S05
101000086639;PD106390;763841;;3417 MR;COR;KA1;E;PROCES;S05
101000108446;PD128585;763841;;3755 WN;COR;KA1;E;PROCES;S05
101000116814;PD137260;763841;;2841 SZ;cor_oranje;KA1;E;PROCES;S05
101000137084;PD158005;763841;;2911 AE;cor_oranje;KA1;E;PROCES;S05
101000138346;PD159256;763841;;3441 BB;cor_groen;KA1;E;PROCES;S05
101000142090;PD162984;763841;;2821 BH;cor_groen;KA1;E;PROCES;S05
101000123338;PD144154;763841;;2411 EH;COR;KA1;E;PROCES;S05
101000130642;PD151621;763841;;2841 BZ;COR;KA1;E;PROCES;S05
101000123332;PD144145;763841;;2911 AP;COR;KA1;E;PROCES;S05
101000127479;PD148483;763841;;3451 DD;COR;KA1;E;PROCES;S05
101000155937;PD177121;763841;;3011 AL;cor_groen;KA1;E;PROCES;S03
101000157044;PD178184;763841;;3011 SK;cor_oranje;KA1;E;PROCES;S03
101000157046;PD178185;763841;;3011 AH;cor_groen;KA1;E;PROCES;S03
101000157500;PD178583;763841;;3011 GM;cor_oranje;KA1;E;PROCES;S03
101000155674;PD176719;763841;;3011 HG;cor_groen;KA1;E;PROCES;S03
101000157453;PD178656;763841;;3012 KC;cor_oranje;KA1;E;PROCES;S03
101000155664;PD176720;763841;;3011 HB;cor_groen;KA1;E;PROCES;S03
101000157319;PD178646;763841;;3012 CB;cor_groen;KA1;E;PROCES;S03
101000159314;PD180619;763841;;3014 PK;cor_groen;KA1;E;PROCES;S03
101000159344;PD180673;763841;;3014 AT;cor_groen;KA1;E;PROCES;S03
101000159420;PD180679;763841;;3015 BE;cor_groen;KA1;E;PROCES;S03
101000159349;PD180681;763841;;3015 BE;cor_groen;KA1;E;PROCES;S03
101000159421;PD180683;763841;;3015 BG;cor_groen;KA1;E;PROCES;S03
101000161379;PD182574;763841;;3067 GX;cor_oranje;KA1;E;PROCES;S03
101000161290;PD182585;763841;;3067 JW;cor_oranje;KA1;E;PROCES;S03
101000161298;PD182606;763841;;3067 JV;cor_groen;KA1;E;PROCES;S03
101000162020;PD183191;763841;;3072 AP;cor_groen;KA1;E;PROCES;S01
101000162021;PD183199;763841;;3071 LE;cor_groen;KA1;E;PROCES;S01
101000159305;PD180602;763841;;3012 KG;cor_oranje;KA1;E;PROCES;S03
101000164818;PD185758;763841;;3071 AJ;cor_groen;KA1;E;PROCES;S01
101000166821;PD187573;763841;;3073 GG;cor_oranje;KA1;E;PROCES;S01
101000166657;PD187578;763841;;3073 JC;cor_oranje;KA1;E;PROCES;S01
101000154916;PD176127;763841;;3082 XC;cor_oranje;KA1;E;PROCES;S01
101000164924;PD185742;763841;;3083 AT;cor_groen;KA1;E;PROCES;S01
101000164816;PD185750;763841;;3071 AB;cor_oranje;KA1;E;PROCES;S01
101000164927;PD185752;763841;;3071 AA;cor_oranje;KA1;E;PROCES;S01
101000164934;PD185764;763841;;3071 JX;cor_oranje;KA1;E;PROCES;S01
101000164824;PD185770;763841;;3071 AR;cor_groen;KA1;E;PROCES;S01
101000164938;PD185777;763841;;3072 KA;cor_groen;KA1;E;PROCES;S01
101000164939;PD185778;763841;;3072 JB;cor_oranje;KA1;E;PROCES;S01
101000116282;PD136746;763841;;3072 ES;COR;KA1;E;PROCES;S01
101000166824;PD187596;763841;;3074 AC;cor_groen;KA1;E;PROCES;S01
101000167680;PD188638;763841;;3083 SV;cor_groen;KA1;E;PROCES;S01
101000167682;PD188644;763841;;3083 PC;cor_groen;KA1;E;PROCES;S01
101000167780;PD188650;763841;;3083 DA;cor_groen;KA1;E;PROCES;S01
101000167781;PD188655;763841;;3084 NN;cor_groen;KA1;E;PROCES;S01
101000167687;PD188657;763841;;3083 HM;cor_oranje;KA1;E;PROCES;S01
101000167846;PD188847;763841;;3083 DH;cor_groen;KA1;E;PROCES;S01
101000168038;PD188850;763841;;3083 DK;cor_groen;KA1;E;PROCES;S01
101000168039;PD188854;763841;;3072 DB;cor_groen;KA1;E;PROCES;S01
101000167943;PD188858;763841;;3083 GB;cor_groen;KA1;E;PROCES;S01
101000167944;PD188860;763841;;3083 GM;cor_groen;KA1;E;PROCES;S01
101000167851;PD188861;763841;;3083 EP;cor_groen;KA1;E;PROCES;S01
101000167852;PD188862;763841;;3083 EG;cor_groen;KA1;E;PROCES;S01
101000167945;PD188866;763841;;3083 BD;cor_oranje;KA1;E;PROCES;S01
101000168041;PD188867;763841;;3083 DT;cor_groen;KA1;E;PROCES;S01
101000168042;PD188869;763841;;3083 CX;cor_oranje;KA1;E;PROCES;S01
101000167948;PD188874;763841;;3083 EB;cor_oranje;KA1;E;PROCES;S01
101000167855;PD188878;763841;;3083 CX;cor_groen;KA1;E;PROCES;S01
101000167857;PD188881;763841;;3083 BN;cor_groen;KA1;E;PROCES;S01
101000168046;PD188885;763841;;3081 VJ;cor_groen;KA1;E;PROCES;S01
101000167952;PD188890;763841;;3037 EG;cor_oranje;KA1;E;PROCES;S03
101000167862;PD188893;763841;;3038 CL;cor_oranje;KA1;E;PROCES;S03
101000167864;PD188896;763841;;3081 BM;cor_oranje;KA1;E;PROCES;S01
101000167955;PD188898;763841;;3081 BG;cor_oranje;KA1;E;PROCES;S01
101000168337;PD189198;763841;;3083 ET;cor_groen;KA1;E;PROCES;S01
101000168163;PD189201;763841;;3081 GJ;cor_groen;KA1;E;PROCES;S01
101000168164;PD189204;763841;;3081 GS;cor_groen;KA1;E;PROCES;S01
101000168250;PD189206;763841;;3081 JP;cor_groen;KA1;E;PROCES;S01
101000168249;PD189205;763841;;3081 GC;cor_groen;KA1;E;PROCES;S01
101000168251;PD189209;763841;;3081 JG;cor_groen;KA1;E;PROCES;S01
101000168165;PD189210;763841;;3081 PC;cor_groen;KA1;E;PROCES;S01
101000168168;PD189214;763841;;3081 KE;cor_groen;KA1;E;PROCES;S01
101000168170;PD189219;763841;;3081 KJ;cor_groen;KA1;E;PROCES;S01
101000168172;PD189223;763841;;3081 KW;cor_groen;KA1;E;PROCES;S01
101000168184;PD189259;763841;;3081 KM;cor_oranje;KA1;E;PROCES;S01
101000168185;PD189262;763841;;3083 CX;cor_oranje;KA1;E;PROCES;S01
101000168189;PD189265;763841;;3077 MK;cor_oranje;KA1;E;PROCES;S01
101000168264;PD189274;763841;;3077 MK;cor_oranje;KA1;E;PROCES;S01
101000168364;PD189275;763841;;3077 MK;cor_oranje;KA1;E;PROCES;S01
101000168365;PD189278;763841;;3077 MK;cor_oranje;KA1;E;PROCES;S01
101000168195;PD189280;763841;;3077 MK;cor_oranje;KA1;E;PROCES;S01
101000168266;PD189284;763841;;3077 MJ;cor_oranje;KA1;E;PROCES;S01
101000168268;PD189285;763841;;3079 CN;cor_groen;KA1;E;PROCES;S01
101000168271;PD189288;763841;;3079 CM;cor_groen;KA1;E;PROCES;S01
101000168197;PD189292;763841;;3076 BA;cor_groen;KA1;E;PROCES;S01
101000168372;PD189298;763841;;3079 DJ;cor_groen;KA1;E;PROCES;S01
101000168274;PD189300;763841;;3079 ER;cor_groen;KA1;E;PROCES;S01
101000168400;PD189303;763841;;3078 AB;cor_groen;KA1;E;PROCES;S01
101000169464;PD190504;763841;;3078 AG;cor_oranje;KA1;E;PROCES;S01
101000169358;PD190506;763841;;3078 AK;cor_groen;KA1;E;PROCES;S01
101000169466;PD190508;763841;;3078 LK;cor_groen;KA1;E;PROCES;S01
101000169361;PD190512;763841;;3011 HB;cor_oranje;KA1;E;PROCES;S03
101000169363;PD190516;763841;;3078 AK;cor_groen;KA1;E;PROCES;S01
101000169541;PD190528;763841;;3079 RL;cor_groen;KA1;E;PROCES;S01
101000169543;PD190532;763841;;3077 MK;cor_oranje;KA1;E;PROCES;S01
